device_id,BREAKPOINT_f_call_duration_incoming_calls_seconds_af_wkdy_week,BREAKPOINT_f_call_duration_outgoing_calls_seconds_af_wkdy_week,BREAKPOINT_f_call_number_incoming_calls_af_wkdy_week,BREAKPOINT_f_call_number_missed_calls_af_wkdy_week,BREAKPOINT_f_call_number_of_correspondents_phone_af_wkdy_week,BREAKPOINT_f_call_number_outgoing_calls_af_wkdy_week,BREAKPOINT_f_call_number_rows_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_AFTER_BPT_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_incoming_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_missed_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_AFTER_BPT_f_call_number_rows_calls_af_wkdy_week,SLOPE_ALL_duration_incoming_calls_seconds_f_call_af_wkdy_week,SLOPE_ALL_duration_outgoing_calls_seconds_f_call_af_wkdy_week,SLOPE_ALL_number_incoming_calls_f_call_af_wkdy_week,SLOPE_ALL_number_missed_calls_f_call_af_wkdy_week,SLOPE_ALL_number_of_correspondents_phone_f_call_af_wkdy_week,SLOPE_ALL_number_outgoing_calls_f_call_af_wkdy_week,SLOPE_ALL_number_rows_calls_f_call_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_incoming_calls_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_missed_calls_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_BEFORE_BPT_f_call_number_rows_calls_af_wkdy_week,SLOPE_FIRST_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_FIRST_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_FIRST_f_call_number_incoming_calls_af_wkdy_week,SLOPE_FIRST_f_call_number_missed_calls_af_wkdy_week,SLOPE_FIRST_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_FIRST_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_FIRST_f_call_number_rows_calls_af_wkdy_week,SLOPE_SECOND_f_call_duration_incoming_calls_seconds_af_wkdy_week,SLOPE_SECOND_f_call_duration_outgoing_calls_seconds_af_wkdy_week,SLOPE_SECOND_f_call_number_incoming_calls_af_wkdy_week,SLOPE_SECOND_f_call_number_missed_calls_af_wkdy_week,SLOPE_SECOND_f_call_number_of_correspondents_phone_af_wkdy_week,SLOPE_SECOND_f_call_number_outgoing_calls_af_wkdy_week,SLOPE_SECOND_f_call_number_rows_calls_af_wkdy_week
4e20289a-32ca-47be-a2c5-f0bd66ab9176,,2017-03-15,2017-03-15,2017-03-15,2017-03-15,2017-03-15,2017-03-15,,-0.836735,-0.0612245,-0.0663265,-0.127551,-0.137755,-0.397959,0.0,-0.0894893,-0.00333087,-0.00451517,-0.00784604,-0.0118431,-0.0235381,,-0.1853,-0.00776398,-0.0124224,-0.0201863,-0.0269151,-0.0496894,0.0,0.114286,-0.0285714,-0.0285714,-0.0571429,-0.0142857,-0.114286,0.0,-0.254762,-0.0214286,-0.0214286,-0.0428571,-0.0452381,-0.138095
5542666d-5bf4-4a1b-b17c-e3580c4cd773,,2017-04-12,2017-04-12,2017-02-01,2017-04-12,2017-04-12,2017-04-12,,-8.35714,-0.357143,0.0188383,-0.642857,-0.714286,-1.78571,0.0,0.289796,0.0102041,-0.00306122,0.00714286,0.0147959,0.0234694,,0.150849,0.018981,0.0,0.001998,0.0104895,0.00799201,0.0,-1.15918,0.0367347,-0.122449,-0.0857143,-0.0816327,-0.212245,0.0,-0.409524,-0.0238095,-0.0142857,-0.0380952,-0.0214286,-0.1
5792d203-ec62-4b40-b0a2-29969224e3fb,,2017-04-12,2017-02-22,2017-02-15,2017-03-15,2017-04-12,2017-04-12,,3.78571,0.00357143,-0.012987,-0.0816327,0.214286,0.5,0.0,0.320237,-0.0145909,-0.00343315,-0.018024,0.031852,-0.00419607,,0.255102,0.0,,-0.0714286,0.0187075,-0.0153061,0.0,1.71429,-0.214286,0.142857,-0.0714286,0.0,-0.142857,0.0,0.287231,-0.010919,-0.00242645,-0.0133455,0.0360934,0.00940249
5a5e44dd-1b8f-4c26-ba16-65593a8b59eb,,2017-01-25,2017-01-25,2017-02-15,2017-02-01,2017-02-01,2017-01-25,,0.515012,0.0465862,0.038961,0.0732345,0.045954,0.160861,0.0,0.271429,0.0346273,0.00287267,0.0375,0.0173913,0.0954193,,,,-0.214286,-0.714286,-0.571429,,0.0,-0.802326,0.0182724,-0.106312,-0.0880399,-0.0813954,-0.187708,0.0,0.754762,0.0404762,0.0404762,0.0809524,0.0452381,0.195238
5a6686fd-5017-4c17-9dd4-4081d5448b7d,,2017-04-05,2017-02-22,2017-03-29,2017-04-12,2017-03-22,2017-04-12,,-0.857143,-0.0258359,0.0857143,-0.428571,0.0714286,-1.14286,0.0,0.0725745,0.00458365,0.0154698,0.0200535,0.0176662,0.0644576,,0.0733249,0.0714286,0.00232288,0.0138889,0.021978,0.0390873,0.0,0.195489,0.0864662,0.0037594,0.0902256,0.0601504,0.206767,0.0,0.0447876,-0.0108108,0.0455598,0.034749,0.046332,0.117375
5d02f383-d24c-4902-b728-1380c99105ee,2017-03-22,2017-04-12,2017-03-08,2017-04-05,2017-03-15,2017-04-05,2017-03-15,-29.7347,-88.7857,-0.263605,-0.142857,-0.158163,-0.757143,-0.408163,4.46633,10.6913,0.025,0.00102041,0.0596939,0.114796,0.140816,13.3262,16.2433,0.0816327,0.00909091,0.204082,0.214286,0.568027,3.28163,1.93061,0.142857,0.0204082,0.195918,0.0653061,0.228571,-9.55,9.19762,-0.142857,-0.0190476,-0.0785714,-0.147619,-0.309524
626aaffc-c174-48ca-a179-cab025b9bc98,,2017-01-25,2017-02-01,2017-01-25,2017-01-25,2017-01-25,2017-01-25,,-0.107378,0.0211931,-0.0119309,-0.00125589,-0.00251177,-0.00596546,0.0,-0.272449,-0.0142857,-0.0173469,-0.0316327,-0.0285714,-0.0908163,,,-0.714286,,,,,0.0,0.159184,-0.167347,0.0938776,-0.0734694,-0.0326531,-0.187755,0.0,0.385714,0.0357143,0.0166667,0.052381,0.047619,0.145238
64e25c38-ee68-4e06-8990-09ba71759cf1,2017-02-22,2017-02-22,2017-02-22,2017-02-01,2017-02-22,2017-02-22,2017-02-22,-19.1429,-43.3418,-0.0204082,0.0017337,-0.0510204,-0.0408163,-0.0663265,-2.60991,-9.78134,-0.00116618,-0.00485909,-0.0112731,-0.00738581,-0.0134111,0.0,-12.2857,0.0,,-0.142857,0.0,-0.142857,47.6154,101.253,0.0384615,-0.0274725,0.0879121,0.115385,0.126374,-0.504983,1.81728,-0.013289,-0.0182724,-0.0182724,0.013289,-0.0182724
65e91776-4319-4b41-ae66-28db6473fc60,,2017-04-19,2017-02-08,2017-04-19,2017-02-08,2017-02-22,2017-04-05,,-11.4286,-0.00951765,-0.714286,-0.00138607,-0.0281853,0.485714,0.0,0.0248726,0.00558596,0.00728439,0.0128704,0.000981317,0.0258539,,-0.232215,0.0714286,-0.00722961,0.0714286,0.0,0.0354978,0.0,0.0122449,0.118367,-0.0204082,0.0979592,0.0653061,0.257143,0.0,0.12381,0.0238095,-0.00714286,0.0166667,-0.00952381,0.0261905
66368d24-f87e-4db0-ab9d-c450c33becf3,,2017-02-15,2017-04-19,2017-02-15,2017-04-05,2017-03-08,2017-04-19,,0.260882,0.571429,0.0356786,0.257143,0.113946,1.85714,0.0,0.068191,0.0263033,0.0086702,0.0349735,0.0328517,0.114944,,-0.4,0.010989,-0.0714286,0.0065591,-0.0204082,0.0541601,0.0,-0.338776,0.0326531,-0.0734694,-0.0408163,-0.0204082,-0.0285714,0.0,0.263605,0.0561224,0.0221088,0.0782313,0.113946,0.27381
687020d4-2b4c-483d-9124-ca34195f8af7,,2017-03-15,2017-03-15,2017-03-15,2017-03-15,2017-03-29,2017-03-15,,-2.02041,-0.142857,-0.163265,-0.306122,-0.228571,-0.780612,0.0,-0.256122,-0.00561224,-0.00969388,-0.0178571,-0.019898,-0.0173469,,-0.447279,-0.00680272,0.0,-0.0119048,0.0294372,0.0391156,0.0,-0.563265,-0.00408163,-0.0489796,-0.0571429,-0.0244898,-0.0326531,0.0,-0.688095,-0.05,-0.0809524,-0.130952,-0.0785714,-0.321429
699a92cf-42b7-4a29-bd1b-edf43d06dd54,2017-03-01,2017-02-15,2017-02-22,2017-04-12,2017-03-01,2017-02-15,2017-02-22,-2.51486,-11.4184,-0.0889401,-0.142857,-0.102041,-0.0899814,-0.159908,-0.284193,-3.42418,-0.0125106,0.00718512,-0.0146238,-0.0200338,-0.0253593,3.37959,7.04286,0.0857143,0.0044955,0.130612,0.0,0.257143,3.37959,24.249,0.126531,0.0204082,0.130612,0.114286,0.261224,-2.51486,-1.78052,-0.0816327,0.00429646,-0.102041,-0.0787684,-0.156105
69d0a3bb-40c8-42a8-838d-1bb275f28d1b,,2017-04-19,2017-03-15,2017-04-19,2017-03-08,2017-02-15,2017-03-08,,6.14286,-0.0510204,0.428571,-0.0272109,-0.0295291,-0.0867347,0.0,0.153172,-0.0075905,0.00408719,-0.00350331,-0.000973141,-0.0118723,,0.0896703,0.0047619,-0.0043956,0.0285714,0.0,0.114286,0.0,0.342857,-0.0142857,0.0428571,0.0285714,0.0571429,0.114286,0.0,0.0493197,-0.0408163,0.0136054,-0.0272109,-0.0289116,-0.0867347
6afbdb8a-a1cf-4248-852a-24e56ee5766a,,2017-01-25,2017-03-15,2017-01-25,2017-02-08,2017-01-25,2017-02-08,,0.671586,0.0816327,0.0276295,0.0639361,0.0420722,0.169331,0.0,0.17449,0.00714286,0.0163265,0.0234694,0.0142857,0.0693878,,,-0.0442177,,-0.214286,,-0.785714,0.0,-1.58776,0.00816326,-0.0693878,-0.0612245,-0.102041,-0.138776,0.0,-0.133333,0.0738095,0.0,0.0738095,0.0285714,0.185714
6d73aa4b-1be4-426b-8d6b-c811bd2170fa,2017-03-15,2017-03-22,2017-03-22,2017-03-08,2017-03-22,2017-02-22,2017-03-22,-7.38775,47.3571,0.0714286,-0.020654,0.142857,0.05,0.178571,2.67674,11.3701,0.0144826,0.0120922,0.033324,0.0094207,0.0359955,0.109653,16.9079,0.00610902,0.0,0.00516917,0.0164835,0.0216165,1.26531,-4.14286,0.0204082,0.0,0.0,-0.0510204,-0.0306122,1.71135,9.90411,0.0401174,-0.00195695,0.0831703,0.0273973,0.0655577
6e12238e-2105-4bd3-be42-9b2ce1bf4946,2017-04-12,2017-02-08,2017-04-19,2017-02-22,2017-04-12,2017-03-22,2017-04-12,-89.8571,-5.7096,-0.142857,0.0218254,-0.285714,-0.0897959,-0.357143,6.06246,-3.86755,0.0074659,0.0106963,0.00473798,-0.00782484,0.0103374,3.33468,,0.0138484,0.0,-0.00628931,-0.0428571,0.0049416,-0.485714,-15.5857,-0.0142857,-0.0571429,-0.0428571,-0.0285714,-0.1,4.78477,-0.787594,0.00469925,0.00798872,0.00093985,-0.0206767,-0.00798872
6e60c67a-9bb0-4818-9625-1afe9788fe6b,,2017-03-29,2017-04-19,2017-02-08,2017-04-19,2017-04-19,2017-04-19,,1.81429,-1.0,0.0124875,-1.42857,-1.0,-3.71429,0.0,0.35051,-0.00561224,0.0229592,0.0173469,0.0214286,0.0372449,,0.203463,-0.0204082,0.0714286,-0.00470958,0.00784929,-0.0117739,0.0,0.632653,0.0244898,0.0693878,0.0938776,0.0163265,0.15102,0.0,0.804762,0.00952381,0.0261905,0.0357143,0.0452381,0.0833333
6fb4842f-8beb-4539-8b18-e21d89d3254e,,2017-04-19,2017-03-15,2017-04-19,2017-04-19,2017-04-19,2017-04-19,,-27.4286,-0.0816327,-1.71429,-2.71429,-2.14286,-7.57143,0.0,0.869947,0.0408634,0.0219865,0.0628498,0.0591549,0.186574,,0.412873,0.0544496,-0.00784929,0.0306122,0.0259027,0.0855573,0.0,0.832653,-0.0857143,-0.0367347,-0.122449,-0.0816327,-0.342857,0.0,0.789116,-0.0816327,0.0136054,-0.0680272,0.0187075,-0.0952381
7230d0d5-fab8-4462-9952-69aee6866b04,,2017-04-05,2017-03-22,2017-04-05,2017-02-15,2017-04-05,2017-02-15,,-1.21429,0.0571429,-0.0714286,-0.0311688,-0.142857,-0.0588745,0.0,0.0797664,-0.0161377,0.00960578,-0.00653193,0.00491816,-0.0051487,,0.170276,-0.0251756,0.0205069,-0.0714286,0.00253456,-0.214286,0.0,-0.0367347,0.0571429,0.0408163,0.0979592,0.0122449,0.195918,0.0,0.0255102,0.0136054,-0.0085034,0.00510204,0.0085034,0.0323129
7398824b-a04d-4252-afe8-d0f392a5cd48,,2017-03-08,2017-03-29,2017-03-08,2017-03-29,2017-03-29,2017-03-29,,-1.9898,-0.285714,0.0119048,-0.314286,-0.185714,-0.842857,0.0,0.512245,0.0331633,0.0515306,0.0882653,0.072449,0.212245,,0.653061,0.0822511,0.0816327,0.155844,0.121212,0.38961,0.0,0.746939,0.00816326,0.0367347,0.044898,0.0530612,0.138776,0.0,-0.995238,-0.0833333,0.0047619,-0.0761905,-0.0238095,-0.214286
785e9e8e-4ab0-4686-a95e-a25c6c2e2eee,2017-01-25,2017-02-01,2017-01-25,2017-02-08,2017-02-01,2017-02-01,2017-02-01,-1.17498,-19.6274,-0.00260018,-0.0256539,-0.0274725,-0.00949051,-0.0244755,-14.2758,-6.97273,-0.00547464,-0.00764384,-0.012602,0.00661089,-0.00650759,,0.0,,-0.0714286,-0.142857,0.0,-0.142857,-116.3,74.8143,-0.0285714,0.0285714,0.0428571,0.0857143,0.0857143,-1.02906,0.246973,-0.0121065,-0.0145278,0.00726392,0.0484262,0.0217918
79d3d50d-b736-43ba-8979-8ba6ff3d1e48,,2017-02-22,2017-04-19,2017-02-22,2017-02-22,2017-02-22,2017-02-22,,-1.32615,-0.285714,-0.0840072,-0.0786164,-0.0790656,-0.230009,0.0,0.235638,-0.00877334,0.00701066,-0.00176268,0.00805224,0.00488743,,0.314286,-0.00833463,1.81261e-18,0.0571429,0.1,0.157143,0.0,4.07755,0.0122449,0.191837,0.204082,0.244898,0.616327,0.0,0.087386,0.00797872,-0.025076,-0.0170973,-0.0159574,-0.0444529
7afaa986-9de6-4efe-9057-3fa969b1760c,,2017-02-22,2017-01-25,2017-03-08,2017-02-08,2017-01-25,2017-01-25,,-0.408163,-0.0253491,-0.0816327,-0.0354978,-0.0285714,-0.0787325,0.0,-0.120301,-0.0101215,0.00231348,-0.00780798,-0.0164835,-0.0338346,,-0.142857,,0.0,0.285714,,,0.0,0.305648,0.0614618,0.0,0.0614618,0.0282392,0.151163,0.0,-0.204082,0.0306122,-0.0408163,-0.0102041,-0.0408163,-0.0306122
811f021c-0ecf-4264-967d-f02f93c3d711,,2017-02-08,2017-03-15,2017-03-29,2017-03-22,2017-03-22,2017-03-22,,-0.18981,-0.0816327,-0.228571,-0.232653,-0.171429,-0.608163,0.0,-0.541327,-0.00816326,-0.0290816,-0.0372449,-0.0193878,-0.0816327,,-2.64286,0.037415,-0.0103896,0.0333333,0.0309524,0.1,0.0,-2.99592,-0.0326531,-0.077551,-0.110204,-0.142857,-0.35102,0.0,-1.5381,-0.0714286,-0.0952381,-0.17381,-0.138095,-0.457143
81443789-41c5-4277-9bbb-55336120c0c9,,2017-04-12,2017-02-15,2017-03-22,2017-02-15,2017-04-12,2017-04-05,,6.07143,-0.00879917,-0.0791506,-0.0150104,0.0714286,0.234694,0.0,0.0614049,-0.029045,-0.0097869,-0.0388319,-0.00773481,-0.0794002,,-0.21237,-0.142857,-0.0293542,-0.142857,-0.0131363,-0.0951835,0.0,-0.681063,-0.0780731,-0.0232558,-0.101329,-0.0215947,-0.192691,0.0,0.574913,-0.0130662,-0.0121951,-0.0252613,-0.00479094,-0.0644599
848429d2-612d-4b1c-82ff-e51dc40d3d07,,2017-04-19,2017-03-15,2017-01-25,2017-01-25,2017-01-25,2017-01-25,,2.0,-0.0795918,0.0102041,0.0111876,0.0164741,0.0357758,0.0,0.0109316,-0.00474142,0.00548775,0.000746334,0.0113706,0.0142682,,-0.0480881,-0.0212215,,,,,0.0,0.0398671,-0.0398671,-0.00166113,-0.0415282,0.0149502,-0.0465116,0.0,0.0151653,-0.0239612,0.0181984,-0.00576281,0.0172884,0.00121322
85396fa9-14d7-47d6-9688-1771e6c3fa75,,2017-04-19,2017-03-08,2017-02-22,2017-03-08,2017-03-08,2017-03-08,,-5.14286,-0.0336134,-0.00409062,-0.0378151,-0.0798319,-0.159664,0.0,-0.0104455,0.00583717,0.0132104,0.0190476,0.0,0.0337942,,-0.0412475,0.0,0.0408163,0.0484262,0.0484262,0.138015,0.0,0.317191,0.0,0.0484262,0.0484262,0.0484262,0.138015,0.0,-0.201681,-0.0336134,-0.00420168,-0.0378151,-0.0798319,-0.159664
87046549-2960-43b1-b1b9-358aac851b8a,,2017-03-08,2017-02-22,2017-02-08,2017-02-08,2017-03-08,2017-02-08,,-2.30442,-0.0718615,-0.044955,-0.0824176,-0.161565,-0.226274,0.0,-0.311704,-0.00930206,-0.0202954,-0.0295975,-0.0218739,-0.0776299,,1.82239,0.0612245,,,0.185328,,0.0,1.27755,0.204082,0.0571429,0.261224,0.232653,0.746939,0.0,-1.96667,-0.047619,-0.0619048,-0.109524,-0.130952,-0.35
876f9317-9823-4ecb-9290-1b1cbd2ded3c,,2017-04-19,2017-03-29,2017-02-22,2017-03-29,2017-04-19,2017-03-29,,-11.2857,0.126531,0.0303571,0.171429,-1.42857,0.465306,0.0,0.369189,0.0173426,0.0138851,0.0312277,0.0439054,0.11602,,0.125616,-0.0168067,-0.0510204,-0.0189076,0.00940439,-0.0147059,0.0,0.274725,-0.0274725,-0.0274725,-0.0549451,0.032967,-0.0824176,0.0,0.613588,0.0282075,0.0333637,0.0615711,0.0709736,0.201092
88d687ca-537d-4592-8691-22feeb116122,,2017-03-15,2017-03-15,2017-01-25,2017-03-08,2017-03-15,2017-03-15,,-0.77551,-0.0867347,0.0210361,-0.163265,-0.0459184,-0.244898,0.0,0.653061,0.0229592,0.0147959,0.0408163,0.0362245,0.108163,,1.62585,0.102041,,0.00510204,0.102041,0.345238,0.0,-0.277551,-0.0122449,-0.044898,-0.0571429,-0.00816326,-0.114286,0.0,-0.628571,-0.0714286,-0.0142857,-0.0928571,-0.0428571,-0.204762
8cf6b2a5-ca26-48cd-86e0-d3eca61d264b,,2017-02-08,2017-01-25,2017-02-15,2017-01-25,2017-02-08,2017-02-08,,4.48571,0.0510204,0.271429,0.107143,0.314286,0.871429,0.0,0.503401,0.0238095,0.00340136,0.0272109,0.037415,0.0969388,,-0.0714286,,-0.128571,,0.142857,0.571429,0.0,-2.36735,0.00816326,-0.2,-0.191837,-0.171429,-0.493878,0.0,-9.14286,0.0,-1.85714,-1.85714,-1.71429,-5.14286
8e0a48eb-c371-4932-82ab-d9458c31b77c,,2017-03-08,2017-03-08,2017-03-29,2017-04-12,2017-04-12,2017-04-12,,-0.244898,-0.0204082,0.1,-0.714286,-0.714286,-2.0,0.0,0.241704,0.0137093,0.011762,0.0259386,0.015423,0.0721296,,0.173469,-0.0102041,0.00658807,0.0119048,0.00274725,0.0297619,0.0,-0.214286,0.0,0.0,0.0,0.0,-0.0714286,0.0,-0.0136054,0.00340136,0.0119048,0.0102041,-0.0153061,0.0323129
924b4f99-c800-4f5f-9159-8b47a317ef34,,2017-03-22,2017-03-22,2017-03-15,2017-03-22,2017-03-22,2017-03-22,,-0.857143,-0.114286,-0.0530612,-0.114286,-0.114286,-0.371429,0.0,0.0276243,0.00484835,0.0025933,0.00744165,0.0,0.0133048,,0.0798425,-0.0136054,-0.00702576,0.00966702,0.00393842,0.0272109,0.0,0.220077,0.003861,0.003861,0.00772201,-0.0019305,0.011583,0.0,-0.164966,-0.00340136,-0.00510204,-0.0085034,-0.0221088,-0.0510204
94aac48e-7cbb-4a8c-b47a-052d28eefa5a,,2017-01-25,2017-03-22,2017-02-01,2017-03-29,2017-02-08,2017-03-29,,-0.18939,0.131229,-0.00954309,0.142857,-0.018333,0.371429,0.0,-0.10945,0.0402982,-0.00274028,0.0375579,-0.00531936,0.0764457,,,0.0166667,0.0,0.00519481,-0.0714286,0.0337662,0.0,-0.310204,0.0285714,-0.00408163,0.0244898,-0.00816326,0.0489796,0.0,0.00900901,0.0495495,-0.0032175,0.046332,-0.027027,0.0534106
94c99ead-4f3e-4c68-8f51-08af25c64920,,2017-04-19,2017-01-25,2017-04-19,2017-01-25,2017-01-25,2017-01-25,,-7.28571,-0.00299177,-0.428571,0.0170424,0.016989,0.0450903,0.0,0.261334,-0.00934918,0.0203103,0.0109611,0.0129357,0.0311505,,0.266733,,0.0134865,,,,0.0,-0.187755,-0.0326531,0.0367347,0.00408163,-0.00816326,-0.0163265,0.0,-0.0521236,-0.027027,0.0250965,-0.0019305,0.0109395,0.000643501
95940265-9599-4ab5-bccf-b7d64e75f3f6,,2017-02-15,2017-04-12,2017-02-15,2017-04-12,2017-02-15,2017-04-12,,-0.109679,-0.214286,0.0139247,-0.0714286,0.00378202,-0.214286,0.0,-0.0452381,0.00714286,0.00238095,0.00952381,0.00136054,0.0241497,,,0.0267023,,0.0160214,,0.0307076,0.0,0.285714,0.0714286,-0.0714286,0.0,0.0,-0.0714286,0.0,-0.189286,-0.0285714,0.0285714,-4.53152e-19,-0.00357143,-0.00357143
9a035626-2e6c-4aa5-a6cb-e47403a39d00,,2017-03-08,2017-04-19,2017-04-19,2017-04-19,2017-03-15,2017-04-19,,1.39796,-1.42857,-0.571429,-2.0,0.132653,-5.28571,0.0,0.251531,0.0637755,0.00510204,0.0688775,0.027551,0.170918,,-0.709184,0.0572998,0.0180534,0.0753532,-0.0544218,0.17033,0.0,-1.39592,0.0367347,-0.0612245,-0.0244898,-0.0489796,-0.118367,0.0,0.966667,0.104762,0.0166667,0.121429,0.1,0.342857
9bb46002-6fdb-4287-bfd3-bc3e2e57785f,2017-01-25,2017-04-12,2017-02-15,2017-03-29,2017-01-25,2017-01-25,2017-01-25,-1.07347,26.5,0.00655977,-0.0979592,-0.0234694,-0.0122449,-0.0142857,-0.494707,1.3173,-0.00296384,0.0031332,-0.0110086,0.00254044,0.0027098,,-2.42788,0.0,-0.00728863,,,,-2.39011,-3.25275,-0.0384615,-0.010989,-0.043956,-0.00549451,-0.0549451,-0.591362,11.3953,-0.00664452,-0.0282392,0.0315615,0.013289,-0.0215947
9d37754d-fb9f-46cf-a2a8-1232f3ad1071,,2017-04-12,2017-04-12,2017-03-15,2017-04-05,2017-04-12,2017-04-12,,6.57143,0.428571,0.034749,0.285714,0.428571,1.57143,0.0,0.0850672,0.00457939,0.00547536,0.0100548,0.0120458,0.0246391,,-0.0839511,-0.0143258,-0.0102041,-0.0182437,-0.00781407,-0.0329593,0.0,-0.604082,-0.0244898,-0.00816326,-0.0326531,-0.0326531,-0.110204,0.0,0.405577,0.0494129,0.0249511,0.074364,0.0513699,0.167319
9e7d28be-3a29-406b-b3e3-d2fd2414605c,,2017-03-15,2017-03-15,2017-02-15,2017-03-15,2017-03-15,2017-03-29,,1.49592,0.0306122,0.0466667,0.118367,0.0836735,0.371429,0.0,0.369489,0.00142211,0.0120879,0.0164189,0.0233355,0.0594053,,-0.313283,-0.018797,0.0,-0.0451128,0.0213033,-0.102857,0.0,-1.11429,0.0142857,-0.128571,-0.114286,-0.0428571,-0.257143,0.0,1.00414,0.0315735,0.0383023,0.0745342,0.0383023,0.195135
a2952ecb-5ee6-454a-81a6-16e908ee2e18,,2017-04-19,2017-04-19,2017-04-19,2017-04-19,2017-04-19,2017-04-19,,-3.0,-0.571429,-0.285714,-0.857143,-0.571429,-2.42857,0.0,0.207609,0.0182502,0.00938289,0.0276331,0.016549,0.0688251,,0.218774,0.00995316,0.013466,0.0234192,0.0107338,0.0579625,0.0,0.323529,0.0,0.012605,0.012605,0.0252101,0.0504202,0.0,0.0424628,0.0345769,-0.0100091,0.0245678,0.00212314,0.0518653
a36f9b21-57f2-46ef-bb33-a65e0c2b642c,,2017-02-22,2017-04-19,2017-02-22,2017-03-08,2017-02-22,2017-03-08,,-0.976641,-0.285714,-0.0667954,-0.100783,-0.0525097,-0.273973,0.0,0.0691829,0.00788828,0.013663,0.0215512,0.0139272,0.0576335,,1.15714,0.00896472,0.128571,0.107143,0.0714286,0.25,0.0,2.53469,0.0,0.2,0.2,0.17551,0.506122,0.0,-0.55,0.00238095,-0.0452381,-0.0428571,-0.0190476,-0.104762
